,review,yuyong
63,"올영 체험단으로 사용해본 아비브 어성초 토너 !
 
 일단 완전 물 토너는 아닌 약간 점성이있는 토너라 좋았어요 !
 흡토 닦토 둘다 무난하게 사용가능한 토너 ♥ !
 저는 진정 팩으로도 사용하고 매일 첫단계로 꾸준히 사용하니까 피부 진정이 참 많이 되었어요 ! 붉은기 감소에도 너무 좋았구요 ㅠㅠ
 역시 아비브는 진정맛집 인정 !!!
 
 가격대가 조금있지만 양이 참많아서 오래 사용할수있구요
 통도 초록 초록 향기도 초록 초록해서 스킨케어할때 기분도 매우 좋으네요 ㅎㅎ
 토너 뭐쓸지 고민하시는 분들 저자극으로 순하게 아비브어성초 토너 사용해보세요 쫗아요 ㅎㅎ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 * 본 상품 후기는 올영체험단으로 선정되어 CJ올리브영으로부터 위 상품을 무료로 제공받아 작성한 것입니다.",0.9769
64,"아비브 제품은 항상 좋다고 사람들이 그래서 정말 사용해보고 싶었는데 좋은 기회로 사용하게 되어서 너무 영광스럽습니다! 일단 와서 바로 사용해봤어요!! 제형은 그냥 물 같습니다! 필리밀리 화장솜이랑 사용하기 정말 좋았어요! 요즘 스킨팩 잘 해주고 있는데 딱 사용하기 정말 좋은 제품인 것 같아요! 그리고 자극도 없고 트러블케어에 효과가 조금씩 있는 것 같아서 너무 좋았어요!! 저는 복합성인데 딱 적당했어요!! 극촉촉한 토너는 아니고 복합성이 사용하기에 딱 적당한 토너인 것 같아요!! 저는 너무 너무 만족해서 담에도 구매할 것 같아요! ㅎㅎ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 * 본 상품 후기는 올영체험단으로 선정되어 CJ올리브영으로부터 위 상품을 무료로 제공받아 작성한 것입니다.",0.977
65,"아비브 어성초 마스크팩을 너무 잘써서 궁금해서 구매해본 제품이에요! 자극없이 순한데, 트러블케어에 효과가 있어서 만족했던 제품이에용 !!! 아이브 마스크팩 만큼 확 뛸만한 효과가 있진 않지만 매일매일 케어한다는 생각으로 사용중입니다!! 물 토너는 바르고 나면 엄청 건조해지는 제품들도 있는 데 다행히 이 토너는 그정도는 아니에요!! (Ex) 키엘 카렌듈라 토너...) 그렇다고 엄청 촉촉한 토너는 아니에요 ㅜㅜ!! 저는 복합성 피부라 화장전엔 가볍게 해주는 편이라 만족했습니다 ㅎㅎㅎ 건성보다는 지성이랑 복합성 여드름 피부에 추천합니다~~~
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9794
66,"수부지 여드름심한 사람입니다ㅜㅜ 좁쌀도 있고 여드름이 빨갛게 익은것도 또 흉도 조금 남아있어요...아비브 팩들을 워낙 잘 써서 구매하게 되었습니다..
 
 -수분감-
 
 아무래도 이 제품이 수분력이 엄청 나다!! 이렇게 말씀드리기는 어려울것같아요.진정에 중점을 둔 제품치고는 수분감이 있는 제품이라고 생각합니다.저는 세안 후 토너팩을 했는데 엄청난 물광이나 수분감은 아니지만 기초 토너로서는 괜찮았습니다.
 
 -진정 효과-
 
 이 제품으로 토너팩을 하고 다른 스킨케어는 평소와 똑같이 했는데 아침에 일어났을떄 여드름이 조금 진정된게 보였습니다.평소에는 노랗게 익어서 올라오던 피지들이나 여드름도 조금 진정된게 보여요! 계속 쓰면 진정효과에 기대가 되는 제품입니다.
 
 총 평
 
 워낙 아비브 제품이 유명해서 구매해보게 되었는데 생각보다 좋았고요.저는 어성초가 맞지 않는 사람인데 조금 화한 느낌이 있었지만 별 트러블 없이 오히려 진정이 되서 좋았습니다.이 기회로 다른 아비브 제품도 구매해보고 싶다는 생각이 들었습니다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9811
67,"제형은 물토너입니다 향에서 호불호가 갈릴수도 있는데 편백향 히노끼향같은 향이 납니다 그리 강하지 않지만 바르는순간 향이 나긴 합니다 마스크를 장시간 쓰다보니 피부진정을 위해 어성초토너를 구매했는데요 화장솜에 묻혀 얼굴전체적으로 닦아낸뒤 얇은솜에 어성초토너를 흠뻑 적셔 스킨팩을 해줍니다 화장솜에 적셔 닦아낼때 토너가 차가워 쿨링감이 있습니다 피부에 열감이 오르는지 여름철에 피부열감 내리는 쿨링용으로 사용해도 될거같아요
 피부진정을 위해 스킨팩을 10분간하면 촉촉하고 진정이 되는 느낌이 있습니다 악건성피부라 보습까지는 안되는 느낌이고 쿨링 진정에는 좋은거 같아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9744
68,"말이 필요없는 인생 토너에여~! 
 아무거나 바르고 물만 바꿔도 트러블생기는데 
 요곤 건강한성분의 느낌으로다가 트러블이 나긴 커녕 
 트러블이 진정되여 ㅠㅠ..! 근디 눈에 들어가면 쪼금 따갑 ..! 
 진정과 보습은 뛰어나나 극건성이 쓰긴에 쫌 땡길듯해여 !
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9769
69,"원래 아비브 어성초라인 진짜 좋아하고, 어성초 세럼이랑 어성초팩도 맨날 사용했어요. 스킨이 새로 나왔다길래 바로 구매해서 사용해봤어요!! 
 저의 피부고민은 피부결이랑 홍조가 고민이였는데, 세럼 사용할때는 자극적이라고 못 느꼈는데, 스킨은 처음 사용했을때 자극적이라고 느꼈어요. 그 뒤로 사용할때는 쓰기 꺼렸는데 몇 번 사용하니깐, 자극은 없어졌는데, 엄청난 진정효과나 피부변화는 느끼지 못한 거 같아요. 그래도 어성초라서 진정효과는 어느정도 있어서 부담없이 사용하기 좋아요 . 끈적이지 않아서 사용감도 만족스러워요.
 엄청 기대하고 사용했는데, 저는 다음에는 재구매는 안 할 거 같네요.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9783
70,"아비브 카밍 패드 써보고 순하고 자극이 없이 좋아서 토너도 좋을것 같아 구매해봤어요.
 일단 인공적인 향이 전혀 없어 좋았규요.워터 토너지만 닦토 후에도 보습감이 느껴지고 촉촉함이 유지되는 느낌을 받았습니다. 에센수보다는 부족하지만 아아주우우 약간의 에센스의 느낌이 있는 느낌이랄까 그래서 더 자극이 적은 느낌이었습니다. 그리고 다른 스킨들에 비해 겉도는 느낌이 적고 흡수가 잘 되는 느낌이었숩니다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9794
71,"제돈제산 토너입니다:)
 향이 거의 없고 자극없이 순해요! 처음에 샘플로 받아서 써봣다가 너무 좋아서 제돈 주고 샀어요!!:) 요즘 미세먼지가 너무 심해서 마스크가 닿는 라인 주위로 해서 오돌토돌하게 여드름 같은게 많이 올라왔는데 이거 쓰고 진짜 많이 진정됐어요!! 마스크때문에 트러블 장난 아니신 분들 꼭 사용해보세요!! 제형은 물처럼 가볍고 수분충전용으로 사용했어요!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9796
72,"피부타입 : 지복합성 
 사용기간 : 2주 , 아침저녁으로 사용
 마스크를 쓰고 다니면서 피부트러블이 많이 올라와서 고민 하던중 어성초 스킨을 사용해 보고 싶었어요. 먼저 제형은 물같아서 사용하기 좋았어요. 피부과에서 화장품 갯수를 줄여보라고 해서 2주간 스킨하고 아침에는 가볍게 에센스만 저녁에는 크림만 사용 했는데 트러블도 줄고 좋았어요. 2-3번 몇번 레이어링 사용하기 좋았어요. 물같아서 공병ㅇㅔ 담아 사용하기 좋아요. 성분도 순해서 사용하는데 거부감이 없어서 더 좋았던거 같아요. 피부가 예민할땐 스킨만 사용했는데도 크게 당김이 없었어요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 * 본 상품 후기는 올영체험단으로 선정되어 CJ올리브영으로부터 위 상품을 무료로 제공받아 작성한 것입니다.
 트러블스킨",0.9848
73,"좋은 점 : 진정에 좋고, 닦토로 활용해도 좋다. 아비브 어성초팩과 함께 사용하면 효과는 더 good!!!♡ 
 아쉬운 점 : 토너를 이거하나로쓰기엔 많이 건조한편이라 얼굴에 바르고나면 조금 땡긴다ㅠㅠ 
 
 개인적으로 아비브 어성초라인 좋아하지만 가격대비 효과는 조금 무난했어요. 마스크팩은 효과좋더라구요. 토너도 조금 더 보습감 있는 제품으로 출시되면 더 자주 사용하게 될 것같아요.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 * 본 상품 후기는 올영체험단으로 선정되어 CJ올리브영으로부터 위 상품을 무료로 제공받아 작성한 것입니다.",0.65
74,"클린뷰티에 관심이 많은데 아비브 제품을 좋은 기회로 체험 해볼 수 있어서 좋았습니다.
 토너가 물 제형인데 바를때 부드럽고 약간의 보습력이 느껴집니다. 닦아내는 용도로 사용하지 않고 2~3회 손바닥에 덜어내서 흡수시키며 사용하니까 좋았어요. 토너만으로 보습이 충분하지는 않아서 크림을 더 발라주니까 딱 적당했습니다. 
 사용감이 순한 점이 가장 마음에 듭니다. 제품 용기 앞부분에 성분이 영문으로 새겨져 있는게 제품 성분에 자신감이 보이는 듯 해서 더 믿음이 갑니다.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 * 본 상품 후기는 올영체험단으로 선정되어 CJ올리브영으로부터 위 상품을 무료로 제공받아 작성한 것입니다.",0.9814
75,"일단 이 제품은 패키지가 너무 예쁘고 아비브라는 브랜드의 제품을 사용해 보고 싶다는 생각을 하고 있던 순간에 이 제품을 사용해 봤는데 아비브가 어성초 라인과 마스크팩 그리고 스팟 패치가 왜 유명한지 알겠더라고요 일단 아비브 어성초 카밍 토너 스킨부스터에 어성초 추출물이 정말 많이 들어있어서 진정에 엄청 도움을 준다고 하더라고요 근데 정말 요즘에 마스크를 사용해서 얼굴 볼쪽이랑 턱쪽에 뾰루지가 많이 올라왔었는데 붉은기도 좀 가라앉고 뾰루지가 더 이상 올라오지 않는거 같아요 물론 저의 컨디션과 다른 영향을 미치긴 하겠지만 이 제품의 영향도 있는거 같아요 저처럼 패키지를 중요하게 여기시는 분들이나 진정이 꼭 필요하다 하시는 분들께 추천드릴게요!! 패키지가 다른 토너들에 비해서 많이 고급스러워요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 * 본 상품 후기는 올영체험단으로 선정되어 CJ올리브영으로부터 위 상품을 무료로 제공받아 작성한 것입니다.",0.3633
76,"우선 패키지는 너무 깔끔하고 이뻐요!
 역시 아비브의 패키지는 항상 마음에 쏙 드는..♥ 
 그리고 어성초 토너여서 여드름성 피부에 좋아요! 특히 좁쌀 여드름에 특히 효과를 많이 봣어요!!
 어성초 뿐만 아니라 병풀 추출물까지 함유되어있어 더욱 피부 진정에 좋았던 것같아요♥
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 * 본 상품 후기는 올영체험단으로 선정되어 CJ올리브영으로부터 위 상품을 무료로 제공받아 작성한 것입니다.",0.9581
77,"아비브는 팩부터 펌프로 된 용기제품까지 잘 썼는데
 이번에 토너를 좋은기회에 사용할 수 있어서 좋았구
 친환경소재로 제품포장을 했다는게 마음에 들었던 점 중 하나구요
 패키지가 진짜 넘 깔끔해서 좋아요 성분도 한눈에 보이구요
 물같은 제형이라 그렇게 보습감이 많은 편은 아니지만
 요새는 크림까지 다 바르는 계절이라 상관없는 거 같고
 순하고 좋아요!아비브 제품은 항상 아묻따♥️
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 * 본 상품 후기는 올영체험단으로 선정되어 CJ올리브영으로부터 위 상품을 무료로 제공받아 작성한 것입니다.",0.9768
78,"요즘 날씨가 추위지고 히터나 기타 난방 때문에
 피부가 계속 건조해져서 너무 고민이었는데
 때마침 좋은 제품 만나서 너무 촉촉해졌어요
 그냥 쪼르륵 물 같은 토너인데 효과는 끈적이는 토너만큼
 좋습니다. 향도 없어서 자극이 더 없는 느낌이구요!
 저는 우선 몇일동안 화장솜 없이 사용했는데
 기온이 약간 오르면 사용해보려 합니다. 그럼 
 닦토 의 느낌으로 피부결까지 정돈 되겠지요!
 받았을때 기분이 좋았던건 불필요한 플라스틱 포장이
 따로 없었다는거에요!! 종이 테이프에 종이 설명서도 없이 제품 용기 앞면에 자랑스럽게 전성분을 표시해줘서
 맘이 쏙 홀렸습니다. 좋은 제품입니다^^
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 * 본 상품 후기는 올영체험단으로 선정되어 CJ올리브영으로부터 위 상품을 무료로 제공받아 작성한 것입니다.
 맘에쏙드는 촉촉토너",0.9808
79,"일단 제품 앞에 어떤 성분이 들어가있는지 자세히 쓰여 있어서 좋았어요. 영어로 쓰여있지만요 ㅎ; 일단 발랐을 때 내가 발랐나 싶을정도로 향이 은은하게 나면서 자극없이 순해서 좋았어요! 흡수력도 빠르고 바르고 난 다음에 당김이 없고 촉촉하게 발리고 발림성 또한 좋았습니다!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 * 본 상품 후기는 올영체험단으로 선정되어 CJ올리브영으로부터 위 상품을 무료로 제공받아 작성한 것입니다.",0.973
80,"수부지 피부 나야 나 여드름 많은 사람 나야나
 
 여드름 토너 찾다가 동생 추천으로 벌써 2통째.비우는 중입니다
 
 #수분 진정
 이 토너로 저는 주로 토너팩을 하는데요! 아낌 없이 팍팍 제.피부에 먹여주면 촉촉하고 ! 피부결이 달라져요 ! 정말로!
 피부결이 부들부들해지는데 이게 수분을 채우ㅓ서 촉촉해수 그런게 아니라 정말 부들 부들해져서 이게 내 피부가 맞나... 싶어요! 그리고 토너 팩 하고 나서 아침이 되면 여드름 노랗게 익는게 아니라 점점 들어가는? 말 그래도 정말 진.정!
 
 #수분감
 
 여드름 스킨케어는 여드름이나 피지 때문에 유분감도 적고 
 정말 딱 필요한 수분만 주는 제품이 많은데 저 같은 수부지는
 수분도 필요하거든요...근데 이 토너는 수분도 주고 진정도 해주는 일석이조에 제품입니다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9768
81,"저는 건성임에도 찐덕거리는 타입의 제품을 선호하지 않는데, 이 제품 제형은 확실히 가벼워서 그냥 챱챱 바르기 좋은 타입!
 그런데, 저는 확실히 건성이라 그런지 이 제품을 겨울에 사용하기엔 조금 힘들 것 같고 지금같이 여름에 사용하는게 제격인 것 같아요❗️
 제가 지금같은 시기에 홍조가 심해지는 편이고, 민감한 피부라 스치기만 해도 얼굴이 붉어져서 지금 쓰고 있는 제품을 사용하기엔 역부족이더라구요,,! 
 그래서 예전에 구매했던 아비브 어성초 라인 제품들이 좋길래 이 제품도 믿고 구매했는데, 재구매 할 만큼 효과가 좋은지는 잘 모르겠어요💦 💦
 그래도 붉은기 완화에는 생각보다(?) 효과가 있는 것 같아서 손이 아닌 화장솜을 이용해서 살짝만 붙이고 있었더니 그게 더 효과가 좋은 것 같아요~!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9752
82,"재구매한 제품이에요!:)
 전에 작성했던 리뷰에서는 재구매를 망설인다고 했었는데, 한 달 이상 사용해보니 진정에도 좋고, 순하더라구요😅ㅎ
 피부가 예민한 편이고 저한테 조금이라도 맞지 않는 성분이 있는 제품을 사용하면 금방 붉게 여드름이 올라오는 피부라, 기초 제품 같은 경우에는 무조건! '진정' 이라는 키워드가 있는 제품만을 고려하는 편이거든요! 그래서인지 다른 제품들에 비해 자꾸만 손이 가서 재구매했어요!
 아무래도 제형 자체는 가볍고 산뜻해서 겨울보다는 지금처럼 여름철에 구매하기에 딱인 것 같아요🙃 
 저는 건성피부이기 때문에 건성에 좋다고 했지만, 지성이나 복합성 피부이신 분들이 특히 더 선호하실 것 같아요!(아무래도 보습감은 없기 때문에 건성이신 분들은 호불호가 갈릴 수도 있어요!)
 붉은기 완화에 도움이 되어서, 날씨가 쌀쌀해지기 전까진 이 제품 쭉 사용할 것 같아요🌿
 아비브 진정 산뜻",0.9804
83,"처음에는 뭐가 좋은지 별로 느끼지 못했었는데 사용하면 사용할수록 순하다는 느낌을 받았어요! 
 
 제형은 그냥 물처럼 흘렀고, 닦토로 사용했었습니다! 피부결 정리하는데 괜찮았어요! 그리고 닦토를 한 뒤에 다른 화장솜에 충분하 적신뒤 간단한 부분팩처럼 사용하기도 했습니다~
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9116
84,"재구매에요. 여태 써본 토너 중에 제일 자극없이 순해요. 당연히 트러블같은 것도 안일어나요. 앞으로도 계속 사용할 거 같아요.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.0046
85,"믿고쓰는제품입니다 스킨은 이게젤 저랑잘맞더라구요
 기회되면 에센스도사봐야겠어요
 
 다만용량이작아서 아쉬워요 큰사이즈나왔음좋겠어요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.0046
86,"이거 최고다...진정에 와따따봉이다 진짜...토너 안써본게 없는데 토너팩대신 흡토만 여러번 해줘도 다음날 확실히 트러블이 가라앉음 23년 인생 제일 좋은 피부 유지중....진짜...아비브 최고...다 쓰명 또 사야디
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9732
87,"아비브 악개일만큼 정말 좋아하고, 특히 어성초라인은 다 써봤는데 스킨도 역시나 좋네요! 저는 완전 수부지고, 수분이 무너지면 바로 피부 뒤집혀요ㅠ 특히 요새는 마스크 많이 쓰고, 오래 써서 피부가 많이 예민해진 상태였어요
 이 제품이 완전 물제형이라 사실 보습에 많이 도움이 안 될 거 같았는데, 저는 닦토로 한 번+흡토 2번 하니까 완전 촉촉하고 그렇다고 끈적이지도 않아 딱 좋았어요! 정말 스킨으로 기초를 잡아야한다는 게 맞는 거 같아서 이렇게 순하고 가벼운 제품이 필요하다고 생각합니당 ! 거의 한통 다 써가는데, 재구매 의사도 있어용
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.964
88,"저는 수부지에 얇고 예민한 피부입니다.
 요즘 마스크 때문에 트러블이 너무 올라와서 스트레스를 받고있던 중에 좀 더 진정이 되는 기초제품으로 바꿔보자 싶은 마음에 열심히 찾아보다가 아비브 브랜드제품이 순하고 성분이 좋더라구요!!
 저는 발효제품이나 
 카렌듈라, 시카 이런 성분들은 안맞고 
 유분감은 적고 끈적이지 않는 모공을 막지 않는 그러나 흡수는 잘되는!! 제품을 찾아야 되는
 까다로운 피부인데요.ㅎㅎ..
 예전에 아비브 어성초팩이 좋있던기억이 있어서 
 어성초토너가 유명하길래 한번 써보자!..하는 마음으로 구매해봤는데 진짜 좋더라구요!!!!!
 적당히 산뜻하고 끈적이지 않고
 수분도 채워주면서 피부는 진정시켜줍니다!!!
 그래서 이제품 덕분인지 트러블 올라왔던게 
 다 진정되서 지금은 말꿈해졌어요!! 
 그래서 저는 이만 아비브토너에 정착하려구합니다♡ 
 드디어 제 피부에 맞는 최고의 스킨을 찾았습니다
 !! 
 다만 아쉬운건 양이...좀 적어서 대용량 나오면 좋겠어요!!!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9697
89,"팩제품 너무마음에 들다보니 아비브라는 브랜드에 관심생겨 토너도 마음먹고 구매는 해봤는데 생각보다는 그냥 무난무난한제품이라 닦토용으로 사용 중이랍니다
 그냥 기존 토너다라는 느낌
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.3397
90,"극건성입니다
 평소에 넘버즈인 토너 1번을 써왔는데 닦토로 쓰고 있어서 흡토로 쓸 것을 찾다가 구매했어요.
 촉촉? 까지는 아니지만
 산뜻한정도 입니다!
 지성이나 복합성인분들 혹은 트러블케어가 필요하시다면 구매하셨을 때 더 효과를 보실것 같아요.
 봄 여름 가을 사용하시기에 좋은 토너입니다!!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9799
91,"처음에 뚜껑을 열었을 때 냄새가 좋지 않아서 걱정을 많이 했지만 냄새로 판단하면 안될 곳 같네요!̆̈!̆̈!어쩌다 올리브영에 많은 시간동안 있게 되었는데 딱 토너가 세일이여서 여러 제품과 고민 하던 중 택하게 되었습니다!̆̈!저는 보통 끈쩍이고 흡가 잘 되지않는 토너를 좋아하지 않습니다!̆̈!하지만 이 토너는 끈적임이 절대 없고 피부에 착 붙어 흡수가 바로 되어 너무 좋더라고요ㅠㅠㅠ하루써봐서 아직까지 진정 효과는 잘 모르겠지만 피부가 당기는 현상과 붉은기가 올라오지 않아서 한번 꾸준히 써볼 생각입니다!̆̈!대신 냄새에 민감하신 분들은 신중히 결정하셔도 좋을 것 같네요!̆̈!̆̈!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9693
92,"✔️ 보습력 👍🏻💜 
 ✔️ 진정 효과 👍🏻💜
 ✔️ 끈적임 없는 촉촉함 👍🏻💜
 ✔️ 향 👍🏻 💜
 
 모든 피부 타입 추천✨
 가장 마음에 들었던 점 
 - 피부 온도를 낮춰줌 (여름에 사용하면 더 좋을 듯!)
 - 진정 효과 
 
 평소에 피부가 예민한 편은 아닌데 피부와 맞지 않는 제품을 사용해서 피부 컨디션이 좋지 않은 상태에 이 제품을 바르게 됐어요
 아비브 다른 제품을 사용해본 적은 없지만 마스크팩은 너무 잘 쓰고 있기 때문에 일단 아비브에 대한 신뢰도가 어느정도 있었습니다! 
 그 신뢰도는 역시 틀리지 않았는지 뒤집어졌던 피부에 진정을 선사해줬어요...ㅜㅜ 아비브 어성초 라인 마스크팩을 만족스럽게 사용했다면 이 제품도 만족할 거 같아요!
 
 저는 오겹솜에 촉촉하게 적셔서 사용했는데
 
 두겹: 세안 후 피부를 닦아내기
 세겹: 5분정도 피부에 올려두고 진정을 시키기
 
 이렇게 사용했습니다!
 제가 수부지라 너무 끈적거리거나 산뜻한 극의 제품들은 사용하기 꺼려지는데 이 제품은 끈적임 없이 촉촉해서 제형도 너무 만족해요!!
 
 사용하면서 여름에 쓰면 더 좋을 것 같다고 느낀게 피부 온도를 낮춰주는 느낌이 있었어요 신기해서 상품 설명을 찾아보니 황금추출물, 금은화추출물이 피부 온도를 낮추는 데 도움을 준다고 해요
 효과를 제대로 느낀 거 같아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 * 본 상품 후기는 올영체험단으로 선정되어 CJ올리브영으로부터 위 상품을 무료로 제공받아 작성한 것입니다.",0.984
93,"택배 포장부터 환경을 고려한 포장이 너무 맘에 들었어요! 토너가 가벼운 타입형이라서 수분이 얼마나 될까도 궁금했는데 세수하고 가볍게 피부를 진정시키면서 바르는데 추천해요! 물론 이걸 바르고 겨울철에는 보습이 완벽하게 되는느낌은 아니라서 추가적으로 크림을 저는 한번 더 바르는 편입니다! 
 봄여름에 바르기엔 더 좋을 것 같구요! 향은 너무 세지 않고 인위적인 향 냄새가 아니라서 좋았어요!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 * 본 상품 후기는 올영체험단으로 선정되어 CJ올리브영으로부터 위 상품을 무료로 제공받아 작성한 것입니다.",0.9821
94,이제품을 지금 세번째? 정도 사용중입니다. 지금까지 토너는 이제품만 사용중이고요 그만큼 정말 만족하면서 잘 사용중입니다. 워낙 토너를 다른 화장품보다 빨리 사용하기 때문에 이번에 기획으로 두개를 저렴한가격에 구매할수있어서 바로 구매했습니다. 제품 자체가 굉장히 촉촉합니다. 향도 불편한 느낌 전혀 없었고요. 물제형이라서 닦토로 피부결 정리하셔도 좋겠지만 저는 예민한 피부라 그냥 두드려서 흡수시키는데 흡수도 정말 잘되고 바르고 나면 피부가 촉촉해지는 느낌이 바로 들어요. 아비브 제품을 많이 사용하는데 그만큼 만족스러운 점이 너무 많고요 특히 성분들이 너무 착해서 저처럼 민감하고 예민하신분들도 어성초 성분이 피부에 민감하지 않으시다면 꼭 한번 사용해보시길 추천드립니다. 너무 만족스러워요!,0.9796
